donor_id,first_name,last_name,email,phone,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference
1179,Marc,Vaughan,marc.vaughan@yahoo.co.uk,029 2018 0548,5 June estates,Leeds,WS7 1NP,2021-01-08,Direct Mail,Active,Email
1180,Melanie,Moore,melanie.moore@btinternet.com,+44(0)20 7496 0813,"Flat 68
Jordan fields",Owenshire,EC21 0UL,2024-10-23,Event,Lapsed,Email
1181,Liam,Robinson,liam.robinson@hotmail.co.uk,020 7946 0154,42 Edwards hollow,South Katherineview,G0 6YT,2023-04-16,Event,Active,Email
1182,Dorothy,Bradley,dorothy.bradley@yahoo.co.uk,+4429 2018 0541,40 Sheila fall,Ryanmouth,HR0 7BB,2021-06-07,Event,Active,Post
1183,Joshua,Booth,joshua.booth@hotmail.co.uk,,26 Samuel forks,West Rita,KT48 6AQ,2024-06-05,Direct Mail,Lapsed,Phone
1184,Tracy,King,tracy.king@hotmail.co.uk,+44(0)117 4960155,"Studio 1
Davidson camp",New Barbara,E08 4UA,2023-11-22,Direct Mail,Active,Phone
1185,Amanda,Howells,amanda.howells@outlook.com,0121 4960743,"Studio 7
Evans knolls",London,B5B 8PR,2022-05-09,Online,Lapsed,Email
1186,Jamie,Singh,jamie.singh@yahoo.co.uk,+441174960926,1 Butler burgs,Nottingham,TQ16 0RG,2024-04-09,Event,Active,Post
1187,Ann,Williams,ann.williams@gmail.com,+44(0)29 2018299,996 Hayley unions,Newcastle,B18 1TB,2021-10-12,Online,Active,Email
1188,Jemma,Hanson,jemma.hanson@gmail.com,+443069990296,"Studio 72o
White street",Manchester,WS39 1TE,2022-03-17,Direct Mail,Active,Email
1189,Gordon,Walters,gordon.walters@gmail.com,0131 496 0584,2 William port,Marionfurt,NG6R 9FE,2022-01-10,Telemarkating,Active,Email
1190,June,Robinson,june.robinson@yahoo.co.uk,+44(0)3069990908,7 Paula square,Johnport,B1A 9PQ,2023-02-28,Event,Lapsed,Email
1191,Jade,Davidson,jade.davidson@btinternet.com,,"Flat 49x
Anthony drive",North Rachaelfort,G7 7LB,2023-02-02,Telemarkating,Active,Phone
1192,Lisa,Smith,lisa.smith@outlook.com,+44(0)114 496 0858,"Flat 51
Morris green",Nottingham,S35 2WP,2021-07-12,Telemarkating,Active,Email
1193,Alex,Davies,alex.davies@gmail.com,+44(0)141 4960767,4 Alexander ports,Hartland,CF5 4TJ,2022-03-17,Direct Mail,Active,None
1194,Gerard,Ford,,,3 Garner run,Bristol,BH35 2EQ,2023-03-07,Online,Active,Post
1195,Stuart,Khan,stuart.khan@btinternet.com,02074960302,"Studio 79
Jade prairie",Brooksland,S2T 4DZ,2021-07-10,Online,Active,Email
1196,Carol,Pearce,carol.pearce@gmail.com,+442074960676,"Flat 1
Shirley plains",Bristol,G88 0DY,2021-03-13,Online,Active,Email
1197,Graeme,O'Sullivan,graeme.o'sullivan@btinternet.com,,3 Reeves burg,Timothyview,W97 6QF,2023-10-01,Online,Active,Email
1198,Aaron,Harrison,aaron.harrison@gmail.com,+44(0)191 496 0991,"Flat 11
Jean ridge",North Oliviafurt,EC3P 1GE,2024-07-31,Direct Mail,Active,Post
1199,Leon,Parkin,leon.parkin@outlook.com,,233 Heather flat,Liverpool,TS5 9FX,2021-04-05,Online,Lapsed,Email
1200,Eileen,Bowen,eileen.bowen@hotmail.co.uk,+44(0)151 4960278,9 Poole field,Daviesburgh,GY3P 6WH,2021-09-07,Online,Active,Email
1201,Luke,Hall,luke.hall@hotmail.co.uk,+4429 2018 0885,958 Jones branch,London,L4B 4PA,2020-11-16,Online,Lapsed,Email
1202,Harriet,Coates,harriet.coates@btinternet.com,(0121) 496 0811,66 Davies ford,Carterchester,GU5B 7ER,2021-03-31,Direct Mail,Active,Post
1203,Clare,Harris,clare.harris@hotmail.co.uk,+441632960281,1 Bethany manors,Barkershire,W2 3HW,2023-04-12,Online,Active,Post
1204,Annette,Osborne,annette.osborne@gmail.com,+441632 960746,16 Joanna trafficway,South Philipfort,N42 0UY,2023-03-05,Online,Active,Phone
1205,Shaun,Marsh,shaun.marsh@yahoo.co.uk,0151 4960352,"Flat 5
Stewart crossing",Manchester,LU67 4FS,2024-09-18,Online,Lapsed,Email
1206,Jacob,Scott,jacob.scott@outlook.com,+44(0)131 4960002,"Flat 57
Ford stream",Watsonside,G70 8ZD,2024-08-17,Event,Active,Email
1207,Lindsey,Metcalfe,lindsey.metcalfe@outlook.com,+44(0)121 4960315,87 Sheila forks,Williamsonmouth,B7U 5UR,2021-02-12,Direct Mail,Active,Email
1208,Colin,Hussain,colin.hussain@hotmail.co.uk,,"Flat 88U
Lydia harbor",Bristol,DG63 4QY,2023-08-24,Direct Mail,Active,Email
1209,Mark,Cross,,+44(0)118 496 0433,"Studio 12
Carly expressway",Birmingham,HP5 4LE,2024-07-27,Online,Lapsed,Email
1210,Louise,Harrison,louise.harrison@yahoo.co.uk,+44(0)161 496 0818,"Flat 00c
Joyce squares",Manchester,L8 6BU,2024-10-23,Telemarkating,Lapsed,Post
1211,Janice,Hawkins,janice.hawkins@hotmail.co.uk,0131 4960064,85 Kyle stream,Leeds,N6W 8UZ,2023-03-29,Online,Active,Email
1212,Timothy,Knight,timothy.knight@gmail.com,01914960445,"Flat 26S
Riley loop",London,DE3 9WT,2023-03-24,Online,Active,Email
1213,Frances,White,frances.white@hotmail.co.uk,0909 8790192,"Studio 57
Fisher avenue",Parkesville,NW8 6XP,2022-06-15,Online,Active,Email
1214,Alex,Warren,alex.warren@gmail.com,0118 4960497,"Studio 12Z
Begum courts",London,B6 8WE,2021-05-07,Online,Lapsed,Email
1215,Nicola,Gardner,nicola.gardner@yahoo.co.uk,(0151)4960780,"Studio 85
Evans locks",Port Francis,M78 8GF,2024-08-14,Direct Mail,Active,Post
1216,Jason,Walker,jason.walker@outlook.com,+44(0)118 496 0400,008 Tracey estate,West Paulashire,WN5X 3AT,2024-09-07,Direct Mail,Lapsed,Email
1217,Pauline,Wright,pauline.wright@btinternet.com,+441414960172,74 Rosie trail,London,M1B 9QJ,2023-09-24,Direct Mail,Active,Post
1218,Jacqueline,Smith,jacqueline.smith@yahoo.co.uk,+44(0)292018215,7 Catherine vista,London,BA60 4HP,2022-05-23,Online,Active,Email
1219,Jeremy,Price,jeremy.price@yahoo.co.uk,+44(0)20 74960617,"Studio 70
Ben mountain",London,W1G 8RD,2022-04-29,Event,Active,Post
1220,Jacqueline,Lowe,jacqueline.lowe@outlook.com,(0118) 496 0111,"Studio 5
Connor dale",Bristol,NG32 4TD,2022-05-13,Legacy,Active,Post
1221,Lawrence,Summers,lawrence.summers@btinternet.com,0191 4960414,525 Stokes ridge,Lake Owen,IM1W 8DR,2021-08-16,Online,Active,Email
1222,Graham,Taylor,graham.taylor@gmail.com,+44151 4960392,500 Dobson falls,South Danny,RG0 3ZU,2021-04-26,Online,Active,Email
1223,Hilary,Stewart,hilary.stewart@gmail.com,+44(0)28 9018 0502,"Flat 26W
Barnes springs",Birmingham,W6 1AL,2022-06-19,Online,Active,Phone
1224,Ben,Cooper,ben.cooper@yahoo.co.uk,,"Flat 0
Donna dam",North Joshhaven,S4W 4PD,2020-08-20,Direct Mail,Active,Email
1225,Carly,Richardson,carly.richardson@yahoo.co.uk,,"Flat 56u
Dean bridge",Leeds,G8 4ZR,2024-10-11,Online,Lapsed,Email
1226,Christopher,Khan,christopher.khan@hotmail.co.uk,,"Studio 9
Dickinson fork",Birmingham,B6D 4UA,2024-10-15,Telemarkating,Lapsed,Phone
1227,Thomas,Long,thomas.long@gmail.com,,8 Watson loop,Liverpool,B6T 1DS,2022-01-12,Online,Active,Post
1228,Lynn,Marsden,lynn.marsden@btinternet.com,+441174960568,"Studio 64h
Arthur mews",Hillburgh,W1 6RR,2024-08-13,Direct Mail,Active,Post
1229,Frederick,Phillips,frederick.phillips@outlook.com,0116 496 0473,"Studio 2
Steven wall",London,W2G 7RJ,2022-08-04,Event,Lapsed,Email
1230,Francis,Humphreys,francis.humphreys@yahoo.co.uk,028 9018 0924,"Flat 77l
Jenkins grove",London,SA5 9FD,2022-05-15,Direct Mail,Active,Post
1231,Eric,Naylor,eric.naylor@outlook.com,,47 White walk,London,G25 1AB,2021-10-13,Online,Active,Post
1232,Anthony,Myers,anthony.myers@outlook.com,0141 496 0928,49 Jake land,London,L75 0FR,2022-12-21,Direct Mail,Active,Email
1233,Mohammad,Johnson,mohammad.johnson,+44(0)1632 960274,78 Barnett shoal,East Ellieberg,DY8Y 1QF,2023-09-01,Direct Mail,Active,Email
1234,Susan,Webster,susan.webster@yahoo.co.uk,01174960497,"Flat 14
Gray inlet",London,CF0V 7FX,2022-07-12,Online,Active,Email
1235,Albert,Powell,albert.powell@btinternet.com,,39 Walker vista,Kathrynview,S0 3DG,2024-05-28,Online,Active,Phone
1236,Fiona,Davies,fiona.davies@gmail.com,,"Flat 14
Thomas turnpike",Mitchellchester,TN93 0FF,2022-03-15,Event,Active,Post
1237,Leslie,Davis,leslie.davis@gmail.com,(0191) 496 0805,397 Davies landing,Nottingham,SR2 7FX,2023-01-16,Direct Mail,Active,Email
1238,Frances,North,frances.north,,92 Gough walks,Leeds,B3 9WD,2022-06-13,Telemarkating,Active,Phone
1239,Amanda,Mitchell,amanda.mitchell@yahoo.co.uk,+441174960930,8 Sean parkways,New Lindseytown,LD3A 4AG,2024-10-06,Online,Lapsed,Post
1240,Christopher,Cox,christopher.cox@btinternet.com,01632 960793,"Flat 4
Gallagher circle",South Carl,DY1 5QY,2024-07-20,Online,Lapsed,Email
1241,Jane,Campbell,jane.campbell@btinternet.com,+44(0)20 7496 0146,"Studio 52
Barnes islands",Birmingham,G6G 0LA,2024-06-05,Direct Mail,Active,Phone
1242,Conor,Hooper,conor.hooper@hotmail.co.uk,(029) 2018 0759,21 Crawford hollow,Joneshaven,NG1 2JF,2021-04-08,Event,Active,Email
1243,Gerald,Baldwin,gerald.baldwin@yahoo.co.uk,(0306) 9990815,"Flat 76i
Short bridge",Doddborough,W48 1JQ,2021-11-19,Online,Active,Phone
1244,Jenna,Miller,jenna.miller@hotmail.co.uk,,0 Caroline cape,London,G59 4WZ,2023-05-08,Direct Mail,Active,Email
1245,June,Quinn,june.quinn,0141 496 0698,345 Lawrence walk,North Malcolmtown,N36 3UB,2024-06-09,Direct Mail,Active,Phone
1246,Amy,Hunt,amy.hunt@btinternet.com,+44(0)121 4960985,429 Thompson junction,London,B9 4SQ,2022-12-15,Direct Mail,Active,Email
1247,Geoffrey,Cooper,geoffrey.cooper@hotmail.co.uk,0289018657,83 Richards forest,East Damien,M7 3GL,2022-10-18,Event,Active,Post
1248,Shane,Jones,shane.jones@yahoo.co.uk,+44(0)1514960891,394 Phillips cliffs,Tinaport,SK39 4NU,2021-07-11,Telemarkating,Active,Email
1249,Geraldine,Lawrence,geraldine.lawrence@hotmail.co.uk,(0808)1570829,03 Savage ways,London,EX7R 7TY,2023-08-12,Telemarkating,Active,Post
1250,Amy,Gardner,amy.gardner@gmail.com,+44(0)117 496 0167,1 Geraldine isle,Alantown,TQ8 9GN,2021-02-04,Telemarkating,Lapsed,Post
1251,Gregory,Gordon,gregory.gordon@btinternet.com,01134960958,"Flat 09z
Roberts point",Baxterchester,WF93 1GR,2022-09-12,Online,Deceased,Post
1252,Cameron,Stone,cameron.stone@gmail.com,+44115 496 0826,759 Bethan keys,Edwardberg,WF3W 1WD,2023-06-02,Direct Mail,Active,Phone
1253,Grace,Oliver,grace.oliver@outlook.com,(0114) 4960003,"Flat 64
Smith falls",Janiceview,FY67 5PF,2024-05-14,Online,Active,Email
1254,Elliot,Jones,elliot.jones@gmail.com,+44(0)2074960336,09 Holly mountains,London,M6 9LZ,2021-11-14,Event,Active,Email
1255,Paige,Hall,paige.hall@outlook.com,+44(0)161 4960300,"Studio 09a
Reynolds rue",London,N2 0NJ,2023-05-03,Event,Active,Phone
1256,Anne,Nelson,anne.nelson@hotmail.co.uk,(0191) 496 0371,2 Booth tunnel,Liverpool,EC9 5BR,2022-09-16,Telemarkating,Active,Email
1257,Barry,Long,barry.long@yahoo.co.uk,(0117) 4960977,"Studio 3
Henry green",Iainhaven,NN5W 5FW,2024-10-20,Online,Lapsed,Email
1258,Roger,Scott,roger.scott@outlook.com,(0191)4960873,"Studio 93
Alan roads",Joantown,FP89 2WU,2024-03-03,Online,Lapsed,Email
1259,Christopher,Barker,,028 9018472,"Flat 16
Christian center",Patelshire,LA5 6FR,2024-11-13,Event,Lapsed,Post
1260,Wendy,Henderson,wendy.henderson@btinternet.com,,"Flat 0
Duffy highway",Nottingham,CO61 7FP,2023-08-22,Direct Mail,Active,Email
1261,Rhys,Walker,rhys.walker@btinternet.com,01614960927,57 Hazel islands,Charleneshire,IM6 8WJ,2022-06-13,Online,Active,Phone
1262,Nicholas,Williams,nicholas.williams@btinternet.com,,13 Dixon walks,Birmingham,AB7X 1ST,2023-03-23,Direct Mail,Active,Email
1263,Julia,Butcher,julia.butcher@outlook.com,(0131) 4960130,22 Fiona estates,Leeds,EH53 0RN,2024-03-26,Online,Lapsed,Post
1264,Kerry,Smith,kerry.smith,+44(0)292018773,"Studio 20
Hollie inlet",Bristol,E20 0PY,2023-09-11,Event,Active,Email
1265,Alan,Reynolds,alan.reynolds@btinternet.com,(020) 7496 0483,"Studio 82
Begum track",Bristol,DT0 5HG,2024-12-15,Telemarkating,Lapsed,Post
1266,Abbie,Jackson,abbie.jackson@gmail.com,01214960214,"Studio 19
Wilson vista",Mohamedfurt,DL1 5HX,2023-09-01,Telemarkating,Active,Post
1267,Oliver,Poole,oliver.poole@btinternet.com,(0191) 4960854,"Studio 0
Katy stravenue",Sheffield,CR06 0RB,2021-09-27,Direct Mail,Active,Post
1268,Amanda,Dawson,amanda.dawson@gmail.com,(020) 74960058,"Studio 32
Ryan vista",Liverpool,L54 4FL,2022-03-18,Event,Lapsed,Phone
1269,Karen,Walker,karen.walker@hotmail.co.uk,+44(0)306 999 0936,4 Billy mountains,Bristol,CW76 8NG,2024-03-07,Direct Mail,Active,Email
1270,Philip,Nelson,philip.nelson@outlook.com,0191 498 0635,"Studio 2
Lee mountain",Sheffield,SN0 9BD,2024-12-12,Telemarkating,Lapsed,Email
1271,Paige,Price,paige.price@yahoo.co.uk,0141 496 0985,5 Timothy shoal,Manchester,DH07 9DX,2024-01-07,Telemarkating,Active,Post
1272,Alan,Williams,alan.williams@btinternet.com,(029) 2018232,151 Henderson shores,Jamesstad,SG06 4GL,2023-06-24,Direct Mail,Lapsed,Email
1273,Ian,Clarke,ian.clarke@yahoo.co.uk,(0161) 496 0997,"Flat 53b
Suzanne summit",Adamland,B8 7TS,2022-03-07,Telemarkating,Active,Email
1274,Alexander,Atkinson,alexander.atkinson@outlook.com,+44121 496 0867,4 Brown port,Birmingham,TS12 8BX,2022-09-01,Direct Mail,Active,Post
1275,Cameron,Shaw,cameron.shaw@gmail.com,(029)2018762,1 Stephen plain,South Glennchester,NR7 1UP,2024-07-24,Online,Active,Email
1276,Peter,Bell,peter.bell@btinternet.com,+44118 496 0790,"Flat 84g
Alexandra valley",Nottingham,DT53 6DH,2024-04-02,Direct Mail,Active,Email
1277,Stewart,Gallagher,stewart.gallagher@btinternet.com,0113 496 0305,807 Chloe burg,East Katherinetown,IV4Y 4TT,2023-08-27,Online,Lapsed,Email
1278,Danny,Knowles,danny.knowles@hotmail.co.uk,+44289018207,"Studio 85
Begum isle",Leeds,TS10 3AT,2023-08-18,Direct Mail,Lapsed,Phone
1279,Paula,Lawrence,paula.lawrence@yahoo.co.uk,(0113) 4960422,"Studio 23
Donnelly terrace",Leeds,WR0P 6XX,2022-03-15,Direct Mail,Active,Post
1280,Thomas,Mason,,+44117 4960267,79 Hayley village,New Denise,E98 7BD,2020-06-02,Event,Active,Email
1281,William,Palmer,william.palmer@btinternet.com,(0191)4960394,4 Glenn rapids,Sheffield,N1 5HQ,2024-02-11,Online,Lapsed,Email
1282,Gordon,Morris,gordon.morris@gmail.com,(0909) 879 0931,1 Sims circles,Margaretshire,JE3 2DH,2020-10-19,Legacy,Active,Post
1283,Hannah,Myers,hannah.myers@hotmail.co.uk,+44(0)28 9018829,75 Reeves isle,London,L0E 5NW,2023-11-24,Online,Active,Post
1284,Abdul,Foster,abdul.foster@yahoo.co.uk,(0141) 496 0978,"Studio 03i
Rice neck",London,IM8 1DP,2021-07-01,Telemarkating,Active,Email
1285,Dorothy,Haynes,dorothy.haynes@outlook.com,+44(0)116 496 0610,30 Anderson common,Nottingham,WA65 8QX,2021-04-12,Online,Active,Email
1286,Rhys,Burton,rhys.burton@yahoo.co.uk,0141 496 0833,"Studio 0
Geoffrey mount",Leeds,DG59 1NU,2023-06-22,Online,Active,Post
1287,Adam,Murphy,adam.murphy@btinternet.com,,"Flat 0
Lloyd inlet",Ericland,W11 5SG,2023-06-01,Direct Mail,Active,Email
1288,Daniel,James,,+44131 4960388,"Flat 50F
Lee spur",Leeds,B7T 0GR,2022-01-18,Direct Mail,Active,Email
1289,Cameron,Elliott,cameron.elliott@btinternet.com,+44(0)1174960704,"Studio 11h
Ellis dam",Liverpool,S0 9QS,2021-01-03,Telemarkating,Active,Phone
1290,Ashleigh,Hudson,ashleigh.hudson@yahoo.co.uk,+44(0)131 496 0896,263 Roberts knoll,Lindafort,RG3 3LG,2022-09-08,Online,Active,Post
1291,Glen,Lewis,glen.lewis@btinternet.com,(028) 9018854,"Flat 68
Geraldine road",London,ML9 8QN,2022-11-22,Online,Active,Email
1292,Antony,James,antony.james@yahoo.co.uk,(01632)960057,3 Shaun knoll,Port Michelle,G5 1YP,2024-08-10,Event,Lapsed,Email
1293,Leon,Howard,leon.howard@btinternet.com,,"Studio 8
Robinson parkway",Dixonmouth,LD88 1JX,2021-07-05,Online,Active,Post
1294,Philip,Burns,philip.burns@yahoo.co.uk,01632 960 656,70 Murphy stravenue,Birmingham,DH3M 3UB,2020-07-12,Online,Active,Post
1295,Julian,Taylor,julian.taylor@outlook.com,+44114 496 0567,725 Alison station,London,N41 2RG,2021-07-14,Event,Active,Email
1296,Josephine,Day,josephine.day@gmail.com,+44(0)29 2018 0370,773 Jones inlet,Allenshire,E07 3ZA,2020-10-02,Online,Active,Post
1297,Shirley,Gibson,shirley.gibson@gmail.com,02074960669,"Flat 31q
Craig lights",South Judith,SW7 3PW,2024-02-23,Telemarkating,Lapsed,Email
1298,Cameron,Morris,cameron.morris@outlook.com,0114 496 0148,"Studio 55
Bailey motorway",Brettstad,G4B 5FS,2023-07-05,Online,Active,Email
1299,Georgina,Jones,georgina.jones@outlook.com,(020) 7496 0274,464 Davies harbors,London,G3 5WQ,2024-10-03,Online,Lapsed,Email
1300,Laura,Walton,laura.walton@outlook.com,+44118 4960844,"Flat 73
Williams dale",South Heathermouth,DL3 2PB,2021-02-01,Online,Active,Email
1301,Maureen,Bates,maureen.bates@hotmail.co.uk,(0116) 4960555,"Flat 4
Brett turnpike",Manchester,FY58 6DJ,2023-01-22,Direct Mail,Lapsed,Phone
1302,Laura,Rose,laura.rose@hotmail.co.uk,(0141)4960206,"Studio 02
Dean hill",Birmingham,SR8W 9FZ,2024-01-01,Online,Active,Email
1303,Kieran,Taylor,kieran.taylor@hotmail.co.uk,0113 496 0219,478 Ahmed mountains,Leeds,M43 1NG,2022-12-10,Direct Mail,Active,Email
1304,Kirsty,Taylor,kirsty.taylor@hotmail.co.uk,(0909)8790534,"Studio 1
Jennifer spring",Birmingham,KY0 2PX,2023-01-03,Direct Mail,Active,Post
1305,Gavin,Lawrence,gavin.lawrence@yahoo.co.uk,,254 Aaron port,Chloemouth,B1W 5QA,2022-04-20,Online,Active,Phone
1306,Benjamin,Johnson,benjamin.johnson@gmail.com,+44(0)1314960680,"Studio 49
Jones pass",Dylanshire,B0 1LF,2024-10-17,Online,Lapsed,Phone
1307,Carl,Randall,carl.randall@outlook.com,(0117) 496 0755,5 Geoffrey bridge,Duncanmouth,PA00 3BQ,2023-07-04,Telemarkating,Active,Post
1308,Ryan,Nicholls,ryan.nicholls@outlook.com,(020)74960957,60 Carl manor,Liverpool,WD4 3GG,2022-03-20,Online,Active,Email
1309,Abdul,Cooke,abdul.cooke@hotmail.co.uk,(0191) 496 0389,62 Elaine corner,Manchester,G6E 7RS,2023-12-13,Event,Active,Email
1310,Elliott,Chan,,01632960958,"Studio 01f
Williams knolls",London,LD54 6PY,2021-12-12,Telemarkating,Active,None
1311,Ann,Carr,ann.carr@outlook.com,,"Studio 97
Sinclair route",Leeds,E1C 8TT,2023-10-19,Online,Active,Email
1312,Carolyn,Johnson,carolyn.johnson@outlook.com,+44292018329,022 Ryan drive,North Abigail,L3 7YP,2020-09-30,Telemarkating,Active,Email
1313,Jill,Hudson,,+44(0)289018712,"Flat 6
Watkins square",London,SY9R 7UH,2023-04-07,Online,Active,Post
1314,Amber,Lewis,amber.lewis@btinternet.com,+44(0)1914960554,"Studio 51e
Clark springs",Thomaschester,B64 7ZF,2023-09-17,Telemarkating,Active,Email
1315,Max,Ali,max.ali@gmail.com,0117 496 0557,45 Howells extension,West Jadechester,NG7Y 7SQ,2020-02-13,Online,Active,Phone
1316,Edward,Price,edward.price@gmail.com,(0191) 496 0435,99 Donnelly park,Clarkport,L48 0PA,2024-08-29,Direct Mail,Lapsed,Post
1317,Cheryl,Thomas,cheryl.thomas,+44(0)117 496 0938,37 Hollie viaduct,London,S9D 7PP,2023-07-23,Online,Lapsed,Phone
1318,Emily,Taylor,,+44909 8790769,2 Kathryn islands,Birmingham,ML00 1ZZ,2022-04-11,Direct Mail,Active,Post
1319,Alan,Webb,alan.webb,,"Flat 11s
Turner gardens",East Sophie,B0W 7YW,2020-10-06,Online,Active,Post
1320,Chelsea,White,chelsea.white@btinternet.com,+44(0)1134960436,63 Lee overpass,Sheffield,SW5P 4RY,2020-05-11,Event,Active,Email
1321,Ben,Ferguson,,(0116)4960963,"Flat 38K
Price fork",Carolynburgh,HP76 0MY,2022-06-16,Online,Active,Email
1322,Eileen,Akhtar,eileen.akhtar@yahoo.co.uk,+44(0)909 879 0238,328 Gareth port,West Marc,BA52 4HW,2024-05-14,Online,Active,Post
1323,Allan,Wilson,allan.wilson@yahoo.co.uk,,575 Catherine common,Bristol,NE0 1PQ,2023-09-26,Event,Lapsed,Phone
1324,Chloe,Young,chloe.young@outlook.com,+441914960238,198 Whitehouse extensions,West Oliviaberg,CV02 3GD,2024-06-27,Online,Active,Email
1325,Annette,Howarth,annette.howarth@outlook.com,01164960430,8 Callum camp,London,SA2W 1EQ,2022-12-01,Direct Mail,Active,Email
1326,Frank,Browne,frank.browne@gmail.com,0289018393,"Studio 88
Mitchell green",London,S4 4FZ,2023-12-12,Direct Mail,Lapsed,Email
1327,Stanley,Murphy,stanley.murphy@yahoo.co.uk,01164960372,"Studio 61
Clark haven",New Lindsey,S8 4BU,2024-03-23,Online,Active,Email
1328,Dylan,Pope,dylan.pope@hotmail.co.uk,+44161 496 0523,956 Wade mews,Wilkinsonhaven,WV3H 9HH,2024-10-11,Direct Mail,Lapsed,Post
1329,Emma,Martin,emma.martin@gmail.com,+44(0)131 4960989,"Studio 6
Edwards forks",Liverpool,B01 1GJ,2022-07-26,Online,Active,Phone
1330,Shane,Osborne,shane.osborne@hotmail.co.uk,+44(0)1514960224,26 Amanda ranch,North Trevor,N8 0AF,2024-02-10,Event,Lapsed,Email
1331,Keith,Schofield,keith.schofield@yahoo.co.uk,+44(0)141 496 0655,632 Shirley shoals,Ellismouth,HX28 9TJ,2023-10-24,Direct Mail,Active,Email
1332,Nathan,Savage,nathan.savage@btinternet.com,+44(0)3069990012,3 Lorraine stream,London,E4K 8UD,2024-09-25,Online,Lapsed,None
1333,Karl,Sanders,karl.sanders,0306 9990989,75 Davies groves,Glenshire,L9H 3UU,2022-01-13,Online,Lapsed,Post
1334,Ashleigh,Walker,ashleigh.walker@yahoo.co.uk,(0306)9990983,62 Howard expressway,Leeds,E7 7RH,2024-02-17,Event,Active,Phone
1335,Beverley,Jones,beverley.jones@outlook.com,+4428 9018485,"Studio 3
Bentley extensions",Liverpool,LS5A 9LE,2023-04-08,Event,Active,Phone
1336,Rebecca,Stephenson,rebecca.stephenson@yahoo.co.uk,+441144960936,"Flat 59
Bradley inlet",Nottingham,RM2A 4BL,2021-12-02,Direct Mail,Active,Email
1337,Jane,Lord,jane.lord@gmail.com,,0 Lynch ports,Cliffordtown,N79 8LT,2024-01-22,Telemarkating,Active,Email
1338,Frederick,Kelly,frederick.kelly@outlook.com,020 74960712,"Studio 85
Elaine creek",London,M7 0ST,2024-09-20,Telemarkating,Lapsed,Email
1339,Shane,Carter,shane.carter@hotmail.co.uk,,"Flat 26J
Ryan coves",London,G45 4YS,2023-02-19,Telemarkating,Active,Email
1340,Cheryl,Harrison,cheryl.harrison@yahoo.co.uk,(0141)4960722,5 Andrews prairie,North Alexandra,SB69 6OG,2023-10-10,Online,Deceased,Phone
1341,Annette,Evans,annette.evans@hotmail.co.uk,01184960765,"Studio 3
Kevin park",Bristol,WF02 9FG,2024-05-12,Telemarkating,Active,Email
1342,Mary,Jones,,(0161) 496 0510,"Flat 89
Sian islands",Liverpool,L6 4US,2024-08-19,Telemarkating,Lapsed,Email
1343,Kevin,Davidson,kevin.davidson@gmail.com,,"Flat 66w
Leonard springs",Birmingham,W9B 3RU,2024-08-10,Online,Active,Post
1344,Helen,Marshall,helen.marshall@btinternet.com,,"Flat 89J
Emma cape",Port Billy,SS4 8NG,2021-11-09,Online,Active,Email
1345,Mohamed,Cameron,mohamed.cameron@btinternet.com,+44191 4960394,6 Trevor knolls,Greenfort,PE6 7HF,2023-09-05,Online,Active,Post
1346,Naomi,Hall,naomi.hall@gmail.com,+44161 4960673,"Flat 00J
Ellie wells",Denisview,M2 0HU,2020-01-13,Online,Active,Post
1347,Lynn,Baker,lynn.baker,(0909)8790966,15 Christopher pike,Liverpool,SS2 4RL,2024-02-19,Online,Lapsed,Post
