donor_id,email_primary,mobile,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference,email_secondary,landline,address_line2,county,data_source,record_created_date,record_modified_date,full_name
1125,hugh.patel@gmail.com,0118 4960294,"Studio 64
McDonald mission",Liverpool,RG58 8XK,2022-11-29,Telemarkating,Active,Email,,(0113)4960268,Studio 79J,,CRM,2022-11-29,2022-12-01,Hugh Patel
1126,ann.yates@hotmail.co.uk,,390 Johnson parkways,Bristol,WN9 0PT,2024-04-14,Online,Lapsed,Email,ann_725@gmail.com,,,Cardiganshire,CRM,2024-04-14,2024-09-04,Ann Yates
1127,lee.clark@outlook.com,0292018389,839 Denise manors,Harriettown,M51 6RY,2023-06-03,Event,Active,Phone,,,,Northamptonshire,CRM,2023-06-03,2024-09-10,Lee Clark
1128,debra.clark@btinternet.com,+4429 2018746,"Studio 23J
Myers lakes",Ellisbury,N0 5JY,2024-06-01,Telemarkating,Lapsed,Email,debra_407@gmail.com,,,Caernarvonshire,CRM,2024-06-01,2025-01-24,Debra Clark
1129,sylvia.hughes@btinternet.com,0191 4960731,35 Karl orchard,Manchester,SW6X 3PG,2021-04-07,Event,Active,Phone,,+44(0)141 496 0715,,Greater Manchester,CRM,2021-04-07,2021-07-06,Sylvia Hughes
1130,graham.gibson,+44(0)1134960368,85 Terry course,East Terenceland,WF28 6BJ,2024-04-18,Direct Mail,Lapsed,Email,,+441414960509,,Fife,CRM,2024-04-18,2025-06-10,Graham Gibson
1131,jeremy.law@yahoo.co.uk,,352 Helen extensions,Liverpool,GY76 6JJ,2024-06-26,Online,Lapsed,Phone,,,Flat 97,Buckinghamshire,CRM,2024-06-26,2024-07-28,Jeremy Law
1132,rita.wright@yahoo.co.uk,+4428 9018816,"Flat 06
Green curve",Mohammadport,S0F 9QS,2024-02-19,Direct Mail,Lapsed,Post,rita_259@gmail.com,,Studio 19M,East Ayrshire,CRM,2024-02-19,2024-06-23,Rita Wright
1133,annette.matthews@gmail.com,+448081570523,"Flat 93
Craig islands",Birmingham,N04 5JP,2024-01-30,Online,Active,Phone,annette_141@yahoo.co.uk,,,,CRM,2024-01-30,2024-08-26,Annette Matthews
1134,linda.cartwright@hotmail.co.uk,(029)2018015,"Studio 68
Patel tunnel",Manchester,LA09 0GD,2023-02-20,Telemarkating,Lapsed,Email,linda_222@yahoo.co.uk,+44117 496 0147,Studio 06r,Dumfries and Galloway,CRM,2023-02-20,2024-03-10,Linda Cartwright
1135,julian.gregory@hotmail.co.uk,+44117 4960447,"Flat 40
Martin walks",London,KA3 7PT,2024-11-25,Direct Mail,Lapsed,Email,julian_905@yahoo.co.uk,,,Monmouthshire,CRM,2024-11-25,2025-05-27,Julian Gregory
1136,carole.bryan@outlook.com,+44808 157 0046,9 Stewart fords,North Lauren,L8 6PA,2024-04-15,Online,Active,Email,,,,Northumberland,CRM,2024-04-15,2025-04-29,Carole Bryan
1137,carl.edwards@yahoo.co.uk,01614960059,482 Davey land,Victortown,BD9 1WS,2024-03-21,Legacy,Active,Post,,0292018517,,Northamptonshire,CRM,2024-03-21,2024-09-02,Carl Edwards
1138,patrick.akhtar@hotmail.co.uk,0191 498 0563,"Flat 82m
Cook ridge",Manchester,W07 5JR,2023-06-11,Direct Mail,Active,Email,,,,Breconshire,CRM,2023-06-11,2024-06-01,Patrick Akhtar
1139,victoria.roberts@yahoo.co.uk,,930 Ross square,Dickinsonburgh,IM4 7SH,2022-11-22,Event,Lapsed,Post,,(0116) 496 0099,,,CRM,2022-11-22,2023-10-16,Victoria Roberts
1140,linda.baxter@outlook.com,+44116 4960597,25 Jemma villages,Mooremouth,W90 2AF,2024-02-14,Event,Lapsed,Email,,,Flat 13,Merseyside,CRM,2024-02-14,2025-04-14,Linda Baxter
1141,sean.chambers@btinternet.com,(0114)4960866,"Flat 33y
Young brook",London,E89 3NQ,2023-08-01,Online,Active,Post,,0306 999 0301,Studio 03T,,CRM,2023-08-01,2024-08-04,Sean Chambers
1142,eleanor.robinson@yahoo.co.uk,+44161 496 0927,"Studio 77
Callum stream",London,SS7R 6QH,2022-01-17,Telemarkating,Active,Email,,,Studio 8,Antrim,CRM,2022-01-17,2022-03-07,Eleanor Robinson
1143,jacqueline.gray@gmail.com,01314960794,"Studio 7
Archer unions",Port Clive,B29 3YU,2021-11-09,Online,Active,Post,jacqueline_596@gmail.com,,Studio 45,Dorset,CRM,2021-11-09,2022-08-13,Jacqueline Gray
1144,adam.murray@hotmail.co.uk,,53 Caroline underpass,London,M2 4UA,2023-05-08,Online,Active,Email,,,,Denbighshire,CRM,2023-05-08,2025-03-30,Adam Murray
1145,sharon.chambers@hotmail.co.uk,+44(0)289018723,"Studio 95
Lawson canyon",London,G4F 4ZS,2024-11-04,Online,Lapsed,Phone,sharon_667@gmail.com,,,Anglesey,CRM,2024-11-04,2025-05-20,Sharon Chambers
1146,rebecca.hardy@gmail.com,+44113 496 0957,"Studio 57
Jack springs",Sheffield,N42 4FU,2024-02-07,Online,Active,Email,rebecca_991@gmail.com,+44(0)1184960920,Flat 34,Suffolk,CRM,2024-02-07,2025-12-27,Rebecca Hardy
1147,julian.gilbert@gmail.com,+44(0)1614960902,491 Charles vista,North Brucemouth,HG0V 9ZL,2024-11-01,Direct Mail,Lapsed,Email,,+44117 4960539,,,CRM,2024-11-01,2025-01-28,Julian Gilbert
1148,,(028) 9018 0122,03 Frost loaf,Newcastle,SY3Y 4HD,2024-12-26,Telemarkating,Lapsed,None,,+44(0)1414960081,,Down,CRM,2024-12-26,2026-01-15,Mitchell Ahmed
1149,georgina.hayes@outlook.com,(0115) 4960775,"Flat 22G
Shannon rapids",Bristol,IM6 2GG,2024-12-29,Direct Mail,Lapsed,Email,,,Studio 5,Nottinghamshire,CRM,2024-12-29,2025-03-31,Georgina Hayes
1150,stephen.hayes@btinternet.com,+44(0)113 496 0875,"Flat 15O
Murphy point",Leeds,CB9A 0UF,2024-09-06,Direct Mail,Lapsed,Email,,+44116 496 0749,Flat 04K,West Midlands,CRM,2024-09-06,2025-01-27,Stephen Hayes
1151,karen.tucker,,1 Parker stream,New Williamshire,M37 9RJ,2024-03-25,Online,Active,Email,karen_398@yahoo.co.uk,0117 4960656,,,CRM,2024-03-25,2025-04-29,Karen Tucker
1152,barbara.carr@gmail.com,+44(0)117 4960678,91 Tracey islands,Birmingham,DE12 4SN,2020-02-06,Direct Mail,Active,Email,,+44(0)1632 960 819,Flat 8,Caernarvonshire,CRM,2020-02-06,2020-04-22,Barbara Carr
1153,rhys.phillips@hotmail.co.uk,+441632 960171,5 Carter branch,Hayesmouth,L3G 9GG,2021-05-27,Online,Active,Post,,0161 4960171,,Cambridgeshire,CRM,2021-05-27,2022-07-15,Rhys Phillips
1154,,+44(0)28 9018983,796 Saunders park,Boothmouth,WN1 4PW,2024-05-28,Direct Mail,Lapsed,None,rosie_867@yahoo.co.uk,,,,CRM,2024-05-28,2024-12-11,Rosie Jones
1155,billy.boyle@yahoo.co.uk,+44114 496 0707,6 Parkes burgs,Abbieborough,E15 0FD,2022-10-19,Online,Active,Phone,,,,,CRM,2022-10-19,2024-03-20,Billy Boyle
1156,diane.lawrence@outlook.com,+44(0)808 157 0158,"Studio 86L
Christian avenue",Leonardberg,SS1Y 1BF,2021-11-17,Legacy,Active,Email,diane_113@gmail.com,,,,CRM,2021-11-17,2022-05-06,Diane Lawrence
1157,patricia.bell@yahoo.co.uk,+4420 74960268,"Flat 1
Jack fall",London,SN7H 3LD,2024-07-04,Online,Lapsed,Phone,patricia_505@gmail.com,+442074960859,Flat 1,Clackmannanshire,CRM,2024-07-04,2026-03-02,Patricia Bell
1158,leslie.charlton@btinternet.com,+44(0)1914960498,"Studio 44
Malcolm square",Sylviafurt,WV0W 4EU,2023-01-05,Legacy,Active,Email,,+44(0)115 496 0457,Flat 1,Warwickshire,CRM,2023-01-05,2023-08-13,Leslie Charlton
1159,lisa.jones@hotmail.co.uk,+44117 4960239,9 Smith stravenue,North Stuartside,B7 1NW,2023-09-30,Legacy,Lapsed,Post,,(028) 9018655,Studio 30,West Sussex,CRM,2023-09-30,2025-05-01,Lisa Jones
1160,edward.atkinson@btinternet.com,+44(0)292018106,"Flat 5
Swift island",London,G89 1QD,2023-05-09,Event,Active,Email,edward_804@gmail.com,,,Devon,CRM,2023-05-09,2023-07-30,Edward Atkinson
1161,carole.carpenter@yahoo.co.uk,0161 4960459,80 Page rapids,London,WN1X 4YW,2023-09-20,Direct Mail,Active,Phone,,0306 9990523,,West Midlands,CRM,2023-09-20,2024-11-08,Carole Carpenter
1162,gareth.jennings@btinternet.com,+449098790530,"Flat 87E
Mary garden",London,E69 1QU,2020-10-24,Online,Active,None,,,,,CRM,2020-10-24,2021-03-08,Gareth Jennings
1163,abbie.jones@yahoo.co.uk,02074960060,166 Lewis point,South Ann,M7D 0PB,2024-11-09,Direct Mail,Lapsed,Post,,(0117) 4960302,,,CRM,2024-11-09,2024-11-16,Abbie Jones
1164,ryan.hawkins@hotmail.co.uk,0113 4960057,995 Johnson forge,Birmingham,CH0 4GP,2022-01-31,Online,Active,Email,,,,Cumbria,CRM,2022-01-31,2022-10-01,Ryan Hawkins
1165,leonard.wilson@hotmail.co.uk,02074960266,"Studio 16e
Thomas rapids",West Elliott,M1 4LH,2022-05-23,Direct Mail,Active,Email,leonard_462@yahoo.co.uk,,,East Renfrewshire,CRM,2022-05-23,2023-03-24,Leonard Wilson
1166,colin.allen@gmail.com,(0151)4960782,"Flat 97H
Annette turnpike",Liverpool,HG71 9DW,2024-12-18,Legacy,Lapsed,Post,,,,Falkirk,CRM,2024-12-18,2025-06-28,Colin Allen
1167,eric.nelson@hotmail.co.uk,+442074960217,"Flat 54
Wood shore",North Geraldineburgh,JY87 6RL,2023-03-18,Online,Active,Phone,,+44(0)161 4960903,,West Sussex,CRM,2023-03-18,2024-09-16,Eric Nelson
1168,,,"Studio 50
Karl estate",Natashaburgh,BA6 8ZB,2023-11-26,Online,Lapsed,Phone,,,Studio 51,Tyrone,CRM,2023-11-26,2025-06-05,Liam Morris
1169,irene.brown@gmail.com,+44(0)121 496 0872,2 Smith land,Conorstad,SM30 4JU,2024-02-11,Telemarkating,Active,Post,irene_544@gmail.com,+441134960448,Studio 5,Moray,CRM,2024-02-11,2025-10-07,Irene Brown
1170,mandy.gregory,+44(0)1632960519,82 Kirsty village,Lake Cheryl,HG2R 3LG,2023-06-07,Direct Mail,Active,Phone,,,Studio 84,East Lothian,CRM,2023-06-07,2023-06-20,Mandy Gregory
1171,janice.weston@outlook.com,02074960851,"Flat 6
Thompson street",London,L6F 0UD,2024-09-16,Online,Lapsed,Email,,,,Suffolk,CRM,2024-09-16,2025-01-06,Janice Weston
1172,barbara.howell@hotmail.co.uk,,17 Georgina creek,Geraldport,N0D 4TX,2022-10-05,Telemarkating,Active,None,,+4429 2018 0091,,East Dunbartonshire,CRM,2022-10-05,2024-08-31,Barbara Howell
1173,jodie.burke@outlook.com,+44141 496 0417,25 Baldwin road,London,MK52 5SF,2021-02-03,Direct Mail,Active,Email,,+44(0)114 496 0159,Flat 18M,Antrim,CRM,2021-02-03,2022-09-07,Jodie Burke
1174,liam.hewitt,+441134960714,388 Edwards forge,Brownside,G6 3HL,2024-03-30,Telemarkating,Lapsed,Phone,,,,Orkney Islands,CRM,2024-03-30,2025-06-26,Liam Hewitt
1175,darren.smith@outlook.com,(029)2018097,445 Hicks camp,Lake Jeremychester,WC50 3PB,2023-12-15,Direct Mail,Active,Email,,020 7946 0821,,Flintshire,CRM,2023-12-15,2024-11-07,Darren Smith
1176,rebecca.fletcher@hotmail.co.uk,+44(0)20 7496 0942,255 Young pike,Lake Martin,W59 6LW,2020-09-08,Telemarkating,Lapsed,Phone,,,,Shetland Islands,CRM,2020-09-08,2021-03-19,Rebecca Fletcher
1177,kate.dawson@hotmail.co.uk,+441134960932,"Flat 8
Ford forges",West Leonshire,N0 9XG,2024-12-28,Legacy,Lapsed,Post,,,,Cornwall,CRM,2024-12-28,2025-07-12,Kate Dawson
1178,hugh.young@gmail.com,+44(0)131 4960492,"Studio 94
Natalie stravenue",Newcastle,LU4V 6BB,2024-05-29,Telemarkating,Active,Phone,,(029) 2018 0381,Studio 5,Cleveland,CRM,2024-05-29,2025-10-26,Hugh Young
1179,marc.vaughan@yahoo.co.uk,029 2018 0548,5 June estates,Leeds,WS7 1NP,2021-01-08,Direct Mail,Active,Email,,+44(0)115 496 0176,Studio 2,Radnorshire,CRM,2021-01-08,2021-10-20,Marc Vaughan
1180,melanie.moore@btinternet.com,+44(0)20 7496 0813,"Flat 68
Jordan fields",Owenshire,EC21 0UL,2024-10-23,Event,Lapsed,Email,melanie_265@yahoo.co.uk,,,Wiltshire,CRM,2024-10-23,2025-03-21,Melanie Moore
1181,liam.robinson@hotmail.co.uk,020 7946 0154,42 Edwards hollow,South Katherineview,G0 6YT,2023-04-16,Event,Active,Email,,,,South Ayrshire,CRM,2023-04-16,2024-11-21,Liam Robinson
1182,dorothy.bradley@yahoo.co.uk,+4429 2018 0541,40 Sheila fall,Ryanmouth,HR0 7BB,2021-06-07,Event,Active,Post,,+44114 4960794,Flat 9,Derbyshire,CRM,2021-06-07,2022-06-21,Dorothy Bradley
1183,joshua.booth@hotmail.co.uk,,26 Samuel forks,West Rita,KT48 6AQ,2024-06-05,Direct Mail,Lapsed,Phone,,,,Radnorshire,CRM,2024-06-05,2024-09-02,Joshua Booth
1184,tracy.king@hotmail.co.uk,+44(0)117 4960155,"Studio 1
Davidson camp",New Barbara,E08 4UA,2023-11-22,Direct Mail,Active,Phone,,+44(0)113 496 0403,,,CRM,2023-11-22,2025-09-29,Tracy King
1185,amanda.howells@outlook.com,0121 4960743,"Studio 7
Evans knolls",London,B5B 8PR,2022-05-09,Online,Lapsed,Email,,0909 879 0205,Studio 62,Cheshire,CRM,2022-05-09,2023-12-22,Amanda Howells
1186,jamie.singh@yahoo.co.uk,+441174960926,1 Butler burgs,Nottingham,TQ16 0RG,2024-04-09,Event,Active,Post,,,,,CRM,2024-04-09,2024-11-23,Jamie Singh
1187,ann.williams@gmail.com,+44(0)29 2018299,996 Hayley unions,Newcastle,B18 1TB,2021-10-12,Online,Active,Email,,(0113) 496 0616,,Wiltshire,CRM,2021-10-12,2022-03-01,Ann Williams
1188,jemma.hanson@gmail.com,+443069990296,"Studio 72o
White street",Manchester,WS39 1TE,2022-03-17,Direct Mail,Active,Email,,,Flat 08P,Shetland Islands,CRM,2022-03-17,2023-03-14,Jemma Hanson
1189,gordon.walters@gmail.com,0131 496 0584,2 William port,Marionfurt,NG6R 9FE,2022-01-10,Telemarkating,Active,Email,,,,West Berkshire,CRM,2022-01-10,2023-03-11,Gordon Walters
1190,june.robinson@yahoo.co.uk,+44(0)3069990908,7 Paula square,Johnport,B1A 9PQ,2023-02-28,Event,Lapsed,Email,,,,Stirling,CRM,2023-02-28,2024-11-16,June Robinson
1191,jade.davidson@btinternet.com,,"Flat 49x
Anthony drive",North Rachaelfort,G7 7LB,2023-02-02,Telemarkating,Active,Phone,,03069990709,,South Ayrshire,CRM,2023-02-02,2024-01-24,Jade Davidson
1192,lisa.smith@outlook.com,+44(0)114 496 0858,"Flat 51
Morris green",Nottingham,S35 2WP,2021-07-12,Telemarkating,Active,Email,lisa_475@gmail.com,(020) 7496 0694,,,CRM,2021-07-12,2023-05-15,Lisa Smith
1193,alex.davies@gmail.com,+44(0)141 4960767,4 Alexander ports,Hartland,CF5 4TJ,2022-03-17,Direct Mail,Active,None,alex_680@gmail.com,,,Fermanagh,CRM,2022-03-17,2023-05-19,Alex Davies
1194,,,3 Garner run,Bristol,BH35 2EQ,2023-03-07,Online,Active,Post,gerard_708@gmail.com,+44(0)20 74960624,,West Dunbartonshire,CRM,2023-03-07,2024-05-11,Gerard Ford
1195,stuart.khan@btinternet.com,02074960302,"Studio 79
Jade prairie",Brooksland,S2T 4DZ,2021-07-10,Online,Active,Email,,,,Midlothian,CRM,2021-07-10,2021-10-24,Stuart Khan
1196,carol.pearce@gmail.com,+442074960676,"Flat 1
Shirley plains",Bristol,G88 0DY,2021-03-13,Online,Active,Email,carol_756@gmail.com,+448081570806,,Orkney Islands,CRM,2021-03-13,2023-02-11,Carol Pearce
1197,graeme.o'sullivan@btinternet.com,,3 Reeves burg,Timothyview,W97 6QF,2023-10-01,Online,Active,Email,,,,Anglesey,CRM,2023-10-01,2024-01-16,Graeme O'Sullivan
1198,aaron.harrison@gmail.com,+44(0)191 496 0991,"Flat 11
Jean ridge",North Oliviafurt,EC3P 1GE,2024-07-31,Direct Mail,Active,Post,aaron_112@yahoo.co.uk,,,Wiltshire,CRM,2024-07-31,2025-04-30,Aaron Harrison
1199,leon.parkin@outlook.com,,233 Heather flat,Liverpool,TS5 9FX,2021-04-05,Online,Lapsed,Email,leon_920@gmail.com,,,Denbighshire,CRM,2021-04-05,2022-08-01,Leon Parkin
1200,eileen.bowen@hotmail.co.uk,+44(0)151 4960278,9 Poole field,Daviesburgh,GY3P 6WH,2021-09-07,Online,Active,Email,eileen_761@yahoo.co.uk,,Studio 60,North Lanarkshire,CRM,2021-09-07,2022-12-13,Eileen Bowen
1201,luke.hall@hotmail.co.uk,+4429 2018 0885,958 Jones branch,London,L4B 4PA,2020-11-16,Online,Lapsed,Email,,,,Aberdeen City,CRM,2020-11-16,2021-05-16,Luke Hall
1202,harriet.coates@btinternet.com,(0121) 496 0811,66 Davies ford,Carterchester,GU5B 7ER,2021-03-31,Direct Mail,Active,Post,,,,,CRM,2021-03-31,2021-11-26,Harriet Coates
1203,clare.harris@hotmail.co.uk,+441632960281,1 Bethany manors,Barkershire,W2 3HW,2023-04-12,Online,Active,Post,,,,Montgomeryshire,CRM,2023-04-12,2024-07-15,Clare Harris
1204,annette.osborne@gmail.com,+441632 960746,16 Joanna trafficway,South Philipfort,N42 0UY,2023-03-05,Online,Active,Phone,,,,Aberdeenshire,CRM,2023-03-05,2023-09-15,Annette Osborne
1205,shaun.marsh@yahoo.co.uk,0151 4960352,"Flat 5
Stewart crossing",Manchester,LU67 4FS,2024-09-18,Online,Lapsed,Email,,,Flat 1,Worcestershire,CRM,2024-09-18,2026-07-27,Shaun Marsh
1206,jacob.scott@outlook.com,+44(0)131 4960002,"Flat 57
Ford stream",Watsonside,G70 8ZD,2024-08-17,Event,Active,Email,,+4428 9018304,Flat 76w,Bedfordshire,CRM,2024-08-17,2025-08-05,Jacob Scott
1207,lindsey.metcalfe@outlook.com,+44(0)121 4960315,87 Sheila forks,Williamsonmouth,B7U 5UR,2021-02-12,Direct Mail,Active,Email,,+44117 4960667,,,CRM,2021-02-12,2021-12-15,Lindsey Metcalfe
1208,colin.hussain@hotmail.co.uk,,"Flat 88U
Lydia harbor",Bristol,DG63 4QY,2023-08-24,Direct Mail,Active,Email,,+44114 4960861,,Bedfordshire,CRM,2023-08-24,2025-02-08,Colin Hussain
1209,,+44(0)118 496 0433,"Studio 12
Carly expressway",Birmingham,HP5 4LE,2024-07-27,Online,Lapsed,Email,,(0808) 1570425,,Derbyshire,CRM,2024-07-27,2025-05-26,Mark Cross
1210,louise.harrison@yahoo.co.uk,+44(0)161 496 0818,"Flat 00c
Joyce squares",Manchester,L8 6BU,2024-10-23,Telemarkating,Lapsed,Post,,+44909 8790347,Studio 5,Greater London,CRM,2024-10-23,2024-10-25,Louise Harrison
1211,janice.hawkins@hotmail.co.uk,0131 4960064,85 Kyle stream,Leeds,N6W 8UZ,2023-03-29,Online,Active,Email,,,,Hampshire,CRM,2023-03-29,2023-11-04,Janice Hawkins
1212,timothy.knight@gmail.com,01914960445,"Flat 26S
Riley loop",London,DE3 9WT,2023-03-24,Online,Active,Email,,,,Somerset,CRM,2023-03-24,2024-03-30,Timothy Knight
1213,frances.white@hotmail.co.uk,0909 8790192,"Studio 57
Fisher avenue",Parkesville,NW8 6XP,2022-06-15,Online,Active,Email,,,,Norfolk,CRM,2022-06-15,2022-11-14,Frances White
1214,alex.warren@gmail.com,0118 4960497,"Studio 12Z
Begum courts",London,B6 8WE,2021-05-07,Online,Lapsed,Email,,01134960119,,Nottinghamshire,CRM,2021-05-07,2021-11-20,Alex Warren
1215,nicola.gardner@yahoo.co.uk,(0151)4960780,"Studio 85
Evans locks",Port Francis,M78 8GF,2024-08-14,Direct Mail,Active,Post,,,,Dorset,CRM,2024-08-14,2026-03-08,Nicola Gardner
1216,jason.walker@outlook.com,+44(0)118 496 0400,008 Tracey estate,West Paulashire,WN5X 3AT,2024-09-07,Direct Mail,Lapsed,Email,,+44292018687,,Cardiganshire,CRM,2024-09-07,2026-04-19,Jason Walker
1217,pauline.wright@btinternet.com,+441414960172,74 Rosie trail,London,M1B 9QJ,2023-09-24,Direct Mail,Active,Post,pauline_762@yahoo.co.uk,,,Tyne and Wear,CRM,2023-09-24,2024-09-18,Pauline Wright
1218,jacqueline.smith@yahoo.co.uk,+44(0)292018215,7 Catherine vista,London,BA60 4HP,2022-05-23,Online,Active,Email,,,Studio 81,Armagh,CRM,2022-05-23,2023-03-29,Jacqueline Smith
1219,jeremy.price@yahoo.co.uk,+44(0)20 74960617,"Studio 70
Ben mountain",London,W1G 8RD,2022-04-29,Event,Active,Post,,+44(0)9098790044,Flat 53R,,CRM,2022-04-29,2023-03-20,Jeremy Price
1220,jacqueline.lowe@outlook.com,(0118) 496 0111,"Studio 5
Connor dale",Bristol,NG32 4TD,2022-05-13,Legacy,Active,Post,,,Flat 1,West Sussex,CRM,2022-05-13,2023-06-14,Jacqueline Lowe
1221,lawrence.summers@btinternet.com,0191 4960414,525 Stokes ridge,Lake Owen,IM1W 8DR,2021-08-16,Online,Active,Email,,,Studio 71x,Argyll and Bute,CRM,2021-08-16,2022-01-18,Lawrence Summers
1222,graham.taylor@gmail.com,+44151 4960392,500 Dobson falls,South Danny,RG0 3ZU,2021-04-26,Online,Active,Email,,+44131 4960697,,Antrim,CRM,2021-04-26,2021-11-11,Graham Taylor
1223,hilary.stewart@gmail.com,+44(0)28 9018 0502,"Flat 26W
Barnes springs",Birmingham,W6 1AL,2022-06-19,Online,Active,Phone,,,,Greater Manchester,CRM,2022-06-19,2023-06-12,Hilary Stewart
1224,ben.cooper@yahoo.co.uk,,"Flat 0
Donna dam",North Joshhaven,S4W 4PD,2020-08-20,Direct Mail,Active,Email,,+441174960028,Flat 29,,CRM,2020-08-20,2021-09-12,Ben Cooper
1225,carly.richardson@yahoo.co.uk,,"Flat 56u
Dean bridge",Leeds,G8 4ZR,2024-10-11,Online,Lapsed,Email,carly_534@gmail.com,(0161) 4960450,Studio 7,Somerset,CRM,2024-10-11,2025-03-19,Carly Richardson
1226,christopher.khan@hotmail.co.uk,,"Studio 9
Dickinson fork",Birmingham,B6D 4UA,2024-10-15,Telemarkating,Lapsed,Phone,,01134960561,Flat 8,,CRM,2024-10-15,2026-05-23,Christopher Khan
1227,thomas.long@gmail.com,,8 Watson loop,Liverpool,B6T 1DS,2022-01-12,Online,Active,Post,thomas_177@gmail.com,,,Buckinghamshire,CRM,2022-01-12,2022-08-27,Thomas Long
1228,lynn.marsden@btinternet.com,+441174960568,"Studio 64h
Arthur mews",Hillburgh,W1 6RR,2024-08-13,Direct Mail,Active,Post,,+44191 4960131,Flat 80z,Merseyside,CRM,2024-08-13,2025-08-26,Lynn Marsden
1229,frederick.phillips@outlook.com,0116 496 0473,"Studio 2
Steven wall",London,W2G 7RJ,2022-08-04,Event,Lapsed,Email,,(0115) 4960303,,,CRM,2022-08-04,2023-04-06,Frederick Phillips
1230,francis.humphreys@yahoo.co.uk,028 9018 0924,"Flat 77l
Jenkins grove",London,SA5 9FD,2022-05-15,Direct Mail,Active,Post,,,Flat 53,North Yorkshire,CRM,2022-05-15,2022-07-13,Francis Humphreys
1231,eric.naylor@outlook.com,,47 White walk,London,G25 1AB,2021-10-13,Online,Active,Post,,+44(0)117 4960952,,Down,CRM,2021-10-13,2023-06-16,Eric Naylor
1232,anthony.myers@outlook.com,0141 496 0928,49 Jake land,London,L75 0FR,2022-12-21,Direct Mail,Active,Email,,01632 960 840,,Essex,CRM,2022-12-21,2023-05-21,Anthony Myers
1233,mohammad.johnson,+44(0)1632 960274,78 Barnett shoal,East Ellieberg,DY8Y 1QF,2023-09-01,Direct Mail,Active,Email,,,,Essex,CRM,2023-09-01,2025-03-30,Mohammad Johnson
1234,susan.webster@yahoo.co.uk,01174960497,"Flat 14
Gray inlet",London,CF0V 7FX,2022-07-12,Online,Active,Email,,(028) 9018 0642,,Aberdeenshire,CRM,2022-07-12,2024-05-14,Susan Webster
1235,albert.powell@btinternet.com,,39 Walker vista,Kathrynview,S0 3DG,2024-05-28,Online,Active,Phone,,028 9018707,,Hampshire,CRM,2024-05-28,2026-02-02,Albert Powell
1236,fiona.davies@gmail.com,,"Flat 14
Thomas turnpike",Mitchellchester,TN93 0FF,2022-03-15,Event,Active,Post,,(0115) 4960349,,North Ayrshire,CRM,2022-03-15,2022-05-11,Fiona Davies
1237,leslie.davis@gmail.com,(0191) 496 0805,397 Davies landing,Nottingham,SR2 7FX,2023-01-16,Direct Mail,Active,Email,,,,Carmarthenshire,CRM,2023-01-16,2024-06-14,Leslie Davis
1238,frances.north,,92 Gough walks,Leeds,B3 9WD,2022-06-13,Telemarkating,Active,Phone,,,,Glamorgan,CRM,2022-06-13,2022-12-06,Frances North
1239,amanda.mitchell@yahoo.co.uk,+441174960930,8 Sean parkways,New Lindseytown,LD3A 4AG,2024-10-06,Online,Lapsed,Post,,01514960758,,Caernarvonshire,CRM,2024-10-06,2025-06-01,Amanda Mitchell
1240,christopher.cox@btinternet.com,01632 960793,"Flat 4
Gallagher circle",South Carl,DY1 5QY,2024-07-20,Online,Lapsed,Email,,,,Greater Manchester,CRM,2024-07-20,2024-10-01,Christopher Cox
1241,jane.campbell@btinternet.com,+44(0)20 7496 0146,"Studio 52
Barnes islands",Birmingham,G6G 0LA,2024-06-05,Direct Mail,Active,Phone,,+44161 496 0351,,Staffordshire,CRM,2024-06-05,2024-09-27,Jane Campbell
1242,conor.hooper@hotmail.co.uk,(029) 2018 0759,21 Crawford hollow,Joneshaven,NG1 2JF,2021-04-08,Event,Active,Email,conor_788@gmail.com,,Studio 88Y,Angus,CRM,2021-04-08,2022-02-21,Conor Hooper
1243,gerald.baldwin@yahoo.co.uk,(0306) 9990815,"Flat 76i
Short bridge",Doddborough,W48 1JQ,2021-11-19,Online,Active,Phone,gerald_470@gmail.com,,Flat 20,Argyll and Bute,CRM,2021-11-19,2022-10-29,Gerald Baldwin
1244,jenna.miller@hotmail.co.uk,,0 Caroline cape,London,G59 4WZ,2023-05-08,Direct Mail,Active,Email,,(020) 74960442,,Fife,CRM,2023-05-08,2023-05-18,Jenna Miller
1245,june.quinn,0141 496 0698,345 Lawrence walk,North Malcolmtown,N36 3UB,2024-06-09,Direct Mail,Active,Phone,,(0141)4960725,,Staffordshire,CRM,2024-06-09,2026-03-10,June Quinn
1246,amy.hunt@btinternet.com,+44(0)121 4960985,429 Thompson junction,London,B9 4SQ,2022-12-15,Direct Mail,Active,Email,,,,Moray,CRM,2022-12-15,2024-07-10,Amy Hunt
